order_id,order_date,shift,channel,item_count,cancelled,issue_code,accept_min,prep_min,handover_min,wait_minutes,within_target
ORD-01265,2026-09-10,dinner,counter,1,0,,1.36,2.93,0.3,4.6,1
ORD-01266,2026-09-10,dinner,app,1,1,,1.38,9.27,,,
ORD-01267,2026-09-10,dinner,app,3,0,,1.46,8.82,0.5,10.78,1
ORD-01268,2026-09-10,dinner,app,2,0,,1.47,5.06,1.32,7.85,1
ORD-01269,2026-09-10,dinner,app,1,0,,0.97,6.91,0.5,8.38,1
ORD-01270,2026-09-10,dinner,counter,4,0,,0.64,10.39,1.76,12.78,0
ORD-01271,2026-09-10,dinner,app,3,0,,0.85,2.0,1.28,4.13,1
ORD-01272,2026-09-10,dinner,counter,2,0,,1.73,10.94,2.6,15.27,0
ORD-01273,2026-09-10,dinner,counter,4,0,,1.62,14.41,3.57,19.6,0
ORD-01274,2026-09-10,dinner,counter,4,0,,1.65,10.43,2.31,14.39,0
ORD-01275,2026-09-10,dinner,app,2,0,,1.32,10.85,1.76,13.93,0
ORD-01276,2026-09-10,dinner,app,1,0,,1.19,10.63,0.3,12.12,0
ORD-01277,2026-09-10,dinner,app,2,0,,0.52,4.06,1.35,5.94,1
ORD-01278,2026-09-10,dinner,counter,4,0,,0.59,6.22,0.3,7.11,1
ORD-01279,2026-09-10,dinner,app,4,0,,0.46,6.7,1.76,8.92,1
ORD-01280,2026-09-10,dinner,counter,2,0,,0.75,6.66,0.3,7.71,1
ORD-01281,2026-09-10,dinner,app,4,0,,1.88,6.98,0.69,9.54,1
ORD-01282,2026-09-10,dinner,counter,1,1,,1.04,10.25,,,
ORD-01283,2026-09-10,dinner,counter,3,0,,0.41,6.06,0.64,7.11,1
ORD-01284,2026-09-10,dinner,app,4,0,,1.37,5.71,2.33,9.41,1
ORD-01285,2026-09-10,dinner,app,3,0,kitchen_rework,1.27,17.91,0.68,19.86,0
ORD-01286,2026-09-10,dinner,counter,4,0,,1.43,6.44,1.13,9.01,1
ORD-01287,2026-09-10,dinner,counter,2,0,,1.15,5.11,1.18,7.44,1
ORD-01288,2026-09-10,dinner,app,1,0,,1.05,8.71,0.84,10.6,1
ORD-01289,2026-09-10,dinner,counter,4,0,,1.13,7.53,1.07,9.73,1
ORD-01290,2026-09-10,dinner,app,3,0,,1.03,4.73,1.01,6.77,1
ORD-01291,2026-09-10,dinner,counter,2,0,,0.85,10.25,0.58,11.69,1
ORD-01292,2026-09-10,dinner,app,2,0,,1.99,11.97,1.38,15.34,0
ORD-01293,2026-09-10,dinner,counter,2,0,,0.45,7.75,0.98,9.18,1
ORD-01294,2026-09-10,dinner,app,4,0,,1.84,10.54,1.98,14.36,0
ORD-01295,2026-09-10,dinner,app,2,0,,1.26,12.84,2.49,16.59,0
ORD-01296,2026-09-10,dinner,app,4,0,,2.02,7.78,2.92,12.72,0
ORD-01297,2026-09-10,dinner,app,3,0,,1.61,13.63,1.48,16.72,0
ORD-01298,2026-09-10,dinner,counter,3,0,,0.2,5.24,1.18,6.62,1
ORD-01299,2026-09-10,dinner,counter,4,0,,1.5,6.66,2.02,10.17,1
ORD-01300,2026-09-10,dinner,counter,2,0,,1.12,8.83,2.25,12.21,0
ORD-01301,2026-09-11,breakfast,app,4,0,,1.62,14.08,2.31,18.0,0
ORD-01302,2026-09-11,breakfast,app,1,0,,0.36,11.83,2.79,14.98,0
ORD-01303,2026-09-11,breakfast,app,3,0,,1.05,12.5,1.61,15.16,0
ORD-01304,2026-09-11,breakfast,app,3,0,,1.25,7.9,2.27,11.43,1
ORD-01305,2026-09-11,breakfast,counter,3,0,,1.25,9.54,2.01,12.8,0
ORD-01306,2026-09-11,breakfast,app,2,0,,1.4,7.74,2.64,11.79,1
ORD-01307,2026-09-11,breakfast,app,2,0,,1.29,9.76,2.18,13.22,0
ORD-01308,2026-09-11,breakfast,counter,1,0,,1.56,5.59,0.84,7.99,1
ORD-01309,2026-09-11,breakfast,counter,4,0,,0.34,6.31,1.31,7.96,1
ORD-01310,2026-09-11,breakfast,app,3,0,,0.38,2.0,0.7,3.09,1
ORD-01311,2026-09-11,breakfast,app,3,0,,0.79,16.24,2.93,19.96,0
ORD-01312,2026-09-11,breakfast,counter,4,0,,1.05,7.11,0.3,8.46,1
ORD-01313,2026-09-11,breakfast,app,4,0,,1.11,6.4,2.33,9.84,1
ORD-01314,2026-09-11,breakfast,app,4,0,,0.2,9.11,1.21,10.53,1
ORD-01315,2026-09-11,breakfast,counter,2,0,,1.49,14.52,0.7,16.71,0
ORD-01316,2026-09-11,breakfast,app,1,0,,0.36,3.2,0.94,4.5,1
ORD-01317,2026-09-11,breakfast,app,3,0,,1.71,4.94,2.17,8.83,1
ORD-01318,2026-09-11,breakfast,app,2,0,,1.35,13.16,2.58,17.09,0
ORD-01319,2026-09-11,breakfast,counter,2,0,,0.79,12.33,1.59,14.72,0
ORD-01320,2026-09-11,breakfast,counter,3,0,,1.02,10.38,2.45,13.85,0
ORD-01321,2026-09-11,breakfast,counter,4,0,,1.16,4.32,1.19,6.67,1
ORD-01322,2026-09-11,breakfast,app,4,0,,1.02,2.0,1.82,4.84,1
ORD-01323,2026-09-11,breakfast,app,3,0,,1.34,2.0,1.28,4.62,1
ORD-01324,2026-09-11,breakfast,app,2,0,,2.31,11.26,1.71,15.28,0
ORD-01325,2026-09-11,breakfast,counter,3,0,stockout,1.46,8.43,1.97,11.86,1
ORD-01326,2026-09-11,breakfast,counter,1,0,stockout,0.2,7.38,2.63,10.21,1
ORD-01327,2026-09-11,breakfast,counter,2,0,,1.42,13.14,2.84,17.4,0
ORD-01328,2026-09-11,breakfast,counter,2,0,,1.8,14.39,1.33,17.52,0
ORD-01329,2026-09-11,breakfast,counter,4,0,,1.06,9.96,1.46,12.48,0
ORD-01330,2026-09-11,breakfast,counter,4,0,,1.49,8.51,2.3,12.3,0
ORD-01331,2026-09-11,breakfast,app,2,0,,1.64,4.65,1.57,7.86,1
ORD-01332,2026-09-11,breakfast,app,2,0,,1.02,2.0,1.44,4.45,1
ORD-01333,2026-09-11,breakfast,app,1,0,,1.88,10.25,0.69,12.81,0
ORD-01334,2026-09-11,breakfast,app,4,0,,0.93,4.63,1.13,6.7,1
ORD-01335,2026-09-11,breakfast,counter,4,0,,1.22,9.63,2.76,13.6,0
ORD-01336,2026-09-11,breakfast,counter,3,0,,1.11,13.14,1.05,15.29,0
ORD-01337,2026-09-11,breakfast,counter,2,0,,1.08,3.26,1.09,5.43,1
ORD-01338,2026-09-11,breakfast,app,3,0,,0.9,8.63,1.67,11.19,1
ORD-01339,2026-09-11,breakfast,counter,1,0,,0.84,7.3,0.3,8.44,1
ORD-01340,2026-09-11,breakfast,app,2,0,,1.3,4.44,0.54,6.29,1
ORD-01341,2026-09-11,breakfast,app,3,0,,1.54,7.9,3.71,13.15,0
ORD-01342,2026-09-11,breakfast,counter,1,0,,1.26,8.65,2.32,12.23,0
ORD-01343,2026-09-11,breakfast,counter,4,0,,0.69,8.65,1.92,11.25,1
ORD-01344,2026-09-11,breakfast,app,4,0,kitchen_rework,0.86,19.32,2.9,23.08,0
ORD-01345,2026-09-11,breakfast,app,2,0,,1.13,7.48,0.99,9.6,1
ORD-01346,2026-09-11,breakfast,counter,3,0,,1.57,13.24,2.64,17.45,0
ORD-01347,2026-09-11,breakfast,app,2,0,,1.0,4.49,1.34,6.83,1
ORD-01348,2026-09-11,breakfast,app,3,0,,1.1,7.95,2.04,11.09,1
ORD-01349,2026-09-11,breakfast,app,2,0,,0.48,2.45,1.1,4.03,1
ORD-01350,2026-09-11,breakfast,app,1,0,,0.91,3.88,1.51,6.29,1
ORD-01351,2026-09-11,breakfast,app,1,0,,0.68,14.03,0.68,15.39,0
ORD-01352,2026-09-11,breakfast,counter,1,0,,1.92,6.14,1.67,9.72,1
ORD-01353,2026-09-11,breakfast,counter,2,0,,1.61,8.99,1.43,12.04,0
ORD-01354,2026-09-11,breakfast,app,2,0,,1.27,7.02,2.01,10.29,1
ORD-01355,2026-09-11,breakfast,app,4,0,,1.1,10.58,2.24,13.92,0
ORD-01356,2026-09-11,breakfast,counter,2,0,,0.88,7.88,1.07,9.83,1
ORD-01357,2026-09-11,breakfast,app,3,0,,1.29,10.89,1.57,13.74,0
ORD-01358,2026-09-11,breakfast,counter,4,0,,0.89,6.49,2.16,9.54,1
ORD-01359,2026-09-11,breakfast,app,4,0,,0.35,15.51,2.61,18.47,0
ORD-01360,2026-09-11,breakfast,app,1,0,payment,0.87,5.01,1.93,7.81,1
ORD-01361,2026-09-11,breakfast,app,3,0,,1.46,9.0,2.8,13.26,0
ORD-01362,2026-09-11,breakfast,counter,3,0,,0.64,12.33,1.77,14.74,0
ORD-01363,2026-09-11,breakfast,app,1,0,,1.4,15.55,1.41,18.36,0
ORD-01364,2026-09-11,breakfast,counter,1,0,,1.39,6.48,1.1,8.96,1
ORD-01365,2026-09-11,breakfast,counter,4,0,,0.42,10.3,0.78,11.5,1
ORD-01366,2026-09-11,breakfast,app,1,0,,0.96,2.02,0.65,3.63,1
ORD-01367,2026-09-11,breakfast,counter,4,0,,1.58,9.27,0.73,11.59,1
ORD-01368,2026-09-11,breakfast,counter,4,0,,1.16,5.74,0.54,7.45,1
ORD-01369,2026-09-11,breakfast,app,4,0,,1.58,12.13,2.77,16.48,0
ORD-01370,2026-09-11,breakfast,app,2,0,,1.64,11.89,0.97,14.49,0
ORD-01371,2026-09-11,breakfast,counter,1,0,,0.88,9.61,1.34,11.83,1
ORD-01372,2026-09-11,breakfast,app,2,0,,1.23,6.76,2.41,10.41,1
ORD-01373,2026-09-11,breakfast,counter,1,0,,0.64,6.52,1.98,9.15,1
ORD-01374,2026-09-11,breakfast,app,1,0,,0.55,11.07,0.67,12.29,0
ORD-01375,2026-09-11,breakfast,app,3,0,,1.31,2.0,2.62,5.93,1
ORD-01376,2026-09-11,breakfast,counter,1,0,,1.26,9.86,2.03,13.15,0
ORD-01377,2026-09-11,breakfast,counter,2,0,,1.02,12.15,2.98,16.15,0
ORD-01378,2026-09-11,breakfast,app,2,0,,1.26,9.19,1.88,12.34,0
ORD-01379,2026-09-11,breakfast,app,3,0,,1.31,7.21,0.3,8.82,1
ORD-01380,2026-09-11,breakfast,app,1,0,,0.49,10.23,2.97,13.69,0
ORD-01381,2026-09-11,breakfast,counter,3,0,,0.87,10.15,1.82,12.84,0
ORD-01382,2026-09-11,breakfast,app,2,0,stockout,0.75,14.91,3.34,19.0,0
ORD-01383,2026-09-11,breakfast,app,4,0,,0.79,2.0,2.26,5.05,1
ORD-01384,2026-09-11,breakfast,app,4,0,,0.84,5.96,0.58,7.38,1
ORD-01385,2026-09-11,breakfast,app,3,0,,0.99,10.42,1.79,13.2,0
ORD-01386,2026-09-11,lunch,app,4,0,,0.64,6.07,1.94,8.64,1
ORD-01387,2026-09-11,lunch,app,1,0,,1.36,7.02,1.44,9.82,1
ORD-01388,2026-09-11,lunch,app,4,0,,0.53,8.25,2.01,10.79,1
ORD-01389,2026-09-11,lunch,app,2,0,,1.09,7.04,1.09,9.22,1
ORD-01390,2026-09-11,lunch,app,4,0,,1.25,7.63,1.56,10.43,1
ORD-01391,2026-09-11,lunch,counter,1,0,,1.78,8.01,0.75,10.54,1
ORD-01392,2026-09-11,lunch,app,1,0,,0.89,13.48,1.84,16.22,0
ORD-01393,2026-09-11,lunch,app,1,0,,1.53,8.1,0.77,10.4,1
ORD-01394,2026-09-11,lunch,app,3,0,kitchen_rework,0.55,18.16,2.03,20.73,0
ORD-01395,2026-09-11,lunch,counter,1,0,,0.72,8.09,0.3,9.11,1
ORD-01396,2026-09-11,lunch,app,2,0,,1.47,6.84,1.47,9.78,1
ORD-01397,2026-09-11,lunch,app,3,0,,1.67,7.35,1.42,10.44,1
ORD-01398,2026-09-11,lunch,app,2,0,,1.25,5.73,0.46,7.45,1
ORD-01399,2026-09-11,lunch,counter,2,0,,0.47,9.13,0.75,10.36,1
ORD-01400,2026-09-11,lunch,app,4,0,,0.36,3.75,0.99,5.1,1
ORD-01401,2026-09-11,lunch,app,1,0,,0.98,6.49,1.73,9.2,1
ORD-01402,2026-09-11,lunch,counter,4,0,,1.93,12.46,1.6,15.99,0
ORD-01403,2026-09-11,lunch,counter,3,0,,1.97,10.23,1.34,13.54,0
ORD-01404,2026-09-11,lunch,counter,4,0,,1.26,2.0,2.71,5.97,1
ORD-01405,2026-09-11,lunch,counter,1,0,,0.8,4.42,1.79,7.0,1
ORD-01406,2026-09-11,lunch,counter,1,0,,0.52,4.65,1.32,6.49,1
ORD-01407,2026-09-11,lunch,counter,3,0,,0.77,6.56,1.24,8.57,1
ORD-01408,2026-09-11,lunch,counter,1,0,,1.05,6.2,1.86,9.11,1
ORD-01409,2026-09-11,lunch,counter,1,0,,1.31,3.76,0.3,5.37,1
ORD-01410,2026-09-11,lunch,app,2,0,,1.12,4.34,1.34,6.81,1
ORD-01411,2026-09-11,lunch,counter,4,0,,0.82,8.52,3.21,12.55,0
ORD-01412,2026-09-11,lunch,app,1,0,,0.82,10.91,0.3,12.03,0
ORD-01413,2026-09-11,lunch,app,1,0,,0.2,8.3,1.93,10.42,1
ORD-01414,2026-09-11,lunch,counter,1,0,,0.74,4.76,0.3,5.8,1
ORD-01415,2026-09-11,lunch,counter,2,0,,1.06,10.04,0.3,11.4,1
ORD-01416,2026-09-11,lunch,app,4,0,,0.52,10.56,2.39,13.48,0
ORD-01417,2026-09-11,lunch,counter,4,0,,0.58,3.06,0.3,3.94,1
ORD-01418,2026-09-11,lunch,app,3,0,,0.83,2.97,1.13,4.93,1
ORD-01419,2026-09-11,lunch,app,2,0,,1.77,11.41,0.88,14.06,0
ORD-01420,2026-09-11,lunch,counter,3,0,,0.64,5.07,1.5,7.22,1
ORD-01421,2026-09-11,lunch,counter,4,0,,0.55,10.52,0.59,11.66,1
ORD-01422,2026-09-11,lunch,counter,3,0,,1.56,6.33,0.93,8.82,1
ORD-01423,2026-09-11,lunch,counter,4,0,,0.82,11.93,0.3,13.05,0
ORD-01424,2026-09-11,lunch,counter,3,0,,0.68,7.69,1.61,9.98,1
ORD-01425,2026-09-11,lunch,app,1,0,,1.3,7.3,2.7,11.29,1
ORD-01426,2026-09-11,lunch,counter,1,0,,1.18,9.71,2.72,13.61,0
ORD-01427,2026-09-11,lunch,app,3,0,,1.61,12.79,2.72,17.12,0
ORD-01428,2026-09-11,lunch,counter,1,0,,1.34,15.29,3.41,20.04,0
ORD-01429,2026-09-11,lunch,counter,2,0,,1.3,3.75,1.03,6.08,1
ORD-01430,2026-09-11,lunch,app,3,0,,0.93,11.09,0.3,12.32,0
ORD-01431,2026-09-11,lunch,app,2,0,,0.92,6.96,3.5,11.38,1
ORD-01432,2026-09-11,lunch,app,3,0,,0.4,10.19,0.3,10.9,1
ORD-01433,2026-09-11,lunch,app,3,0,,0.83,6.74,2.62,10.19,1
ORD-01434,2026-09-11,lunch,counter,3,0,,1.0,3.19,1.07,5.27,1
ORD-01435,2026-09-11,lunch,counter,2,0,,0.64,6.68,1.37,8.68,1
ORD-01436,2026-09-11,lunch,app,4,0,,1.11,10.11,3.34,14.56,0
ORD-01437,2026-09-11,lunch,counter,3,0,,0.37,9.26,1.83,11.46,1
ORD-01438,2026-09-11,lunch,counter,4,0,,0.2,2.72,1.17,4.09,1
ORD-01439,2026-09-11,lunch,counter,2,0,,0.57,9.54,0.95,11.05,1
ORD-01440,2026-09-11,lunch,app,2,0,,0.65,2.0,1.14,3.79,1
ORD-01441,2026-09-11,lunch,app,2,0,,0.2,6.61,3.18,9.99,1
ORD-01442,2026-09-11,lunch,app,3,0,,1.28,10.3,2.92,14.5,0
ORD-01443,2026-09-11,lunch,app,3,0,,0.92,6.42,2.35,9.69,1
ORD-01444,2026-09-11,lunch,app,4,0,,1.36,9.15,2.86,13.37,0
ORD-01445,2026-09-11,lunch,app,4,0,,1.33,9.02,0.3,10.65,1
ORD-01446,2026-09-11,lunch,counter,2,0,,1.25,8.59,3.79,13.64,0
ORD-01447,2026-09-11,lunch,counter,4,0,,0.57,7.73,2.34,10.63,1
ORD-01448,2026-09-11,lunch,app,3,0,,0.76,6.2,2.27,9.23,1
ORD-01449,2026-09-11,lunch,app,3,0,,0.2,11.91,2.37,14.48,0
ORD-01450,2026-09-11,lunch,counter,2,0,,2.11,11.72,2.03,15.86,0
ORD-01451,2026-09-11,lunch,counter,4,0,,0.98,6.89,0.97,8.83,1
ORD-01452,2026-09-11,lunch,app,3,0,,0.54,7.09,0.79,8.41,1
ORD-01453,2026-09-11,lunch,app,3,0,,1.11,8.84,0.84,10.79,1
ORD-01454,2026-09-11,lunch,counter,3,0,,0.6,4.03,1.94,6.57,1
ORD-01455,2026-09-11,lunch,counter,2,0,,1.16,5.59,1.14,7.88,1
ORD-01456,2026-09-11,lunch,app,4,0,,0.2,12.64,1.21,14.05,0
ORD-01457,2026-09-11,lunch,app,2,1,,0.35,7.62,,,
ORD-01458,2026-09-11,lunch,app,4,0,,1.08,7.63,2.2,10.91,1
ORD-01459,2026-09-11,lunch,app,1,0,,0.5,9.48,2.36,12.34,0
ORD-01460,2026-09-11,lunch,counter,1,0,,1.46,8.46,3.16,13.08,0
ORD-01461,2026-09-11,lunch,app,4,0,,0.2,7.3,1.89,9.4,1
ORD-01462,2026-09-11,lunch,app,3,0,,1.78,6.04,0.3,8.12,1
ORD-01463,2026-09-11,lunch,counter,2,0,,0.93,7.86,0.63,9.42,1
ORD-01464,2026-09-11,lunch,counter,3,0,,0.69,12.13,1.32,14.14,0
ORD-01465,2026-09-11,lunch,app,3,0,,1.6,15.1,2.53,19.24,0
ORD-01466,2026-09-11,lunch,counter,2,1,payment,1.88,5.5,,,
ORD-01467,2026-09-11,lunch,counter,1,0,stockout,1.05,12.17,3.47,16.69,0
ORD-01468,2026-09-11,lunch,counter,4,0,stockout,1.21,10.09,0.49,11.78,1
ORD-01469,2026-09-11,lunch,counter,3,0,,1.02,4.2,0.3,5.52,1
ORD-01470,2026-09-11,lunch,counter,1,0,,1.13,9.1,2.29,12.52,0
ORD-01471,2026-09-11,lunch,counter,1,0,,0.2,7.9,1.04,9.14,1
ORD-01472,2026-09-11,lunch,counter,1,0,,1.2,14.36,0.98,16.55,0
ORD-01473,2026-09-11,lunch,counter,4,0,,0.28,7.61,2.35,10.24,1
ORD-01474,2026-09-11,lunch,app,1,0,payment,0.98,5.64,0.76,7.37,1
ORD-01475,2026-09-11,lunch,counter,1,0,stockout,1.67,9.15,1.59,12.41,0
ORD-01476,2026-09-11,lunch,counter,3,0,,0.9,10.24,1.91,13.05,0
ORD-01477,2026-09-11,lunch,app,3,0,,0.66,4.4,1.04,6.1,1
ORD-01478,2026-09-11,lunch,app,4,0,,1.98,9.84,1.7,13.52,0
ORD-01479,2026-09-11,lunch,counter,3,0,,0.83,10.89,1.67,13.38,0
ORD-01480,2026-09-11,lunch,counter,2,1,,1.69,6.92,,,
ORD-01481,2026-09-11,lunch,counter,4,0,,1.17,10.71,1.13,13.02,0
ORD-01482,2026-09-11,lunch,counter,1,0,,0.61,8.81,0.3,9.73,1
ORD-01483,2026-09-11,lunch,counter,3,0,,1.2,7.55,0.59,9.33,1
ORD-01484,2026-09-11,lunch,app,1,0,,1.02,10.58,0.53,12.13,0
ORD-01485,2026-09-11,lunch,app,2,0,stockout,1.37,7.75,2.29,11.4,1
ORD-01486,2026-09-11,lunch,counter,3,0,,0.67,4.14,1.79,6.6,1
ORD-01487,2026-09-11,lunch,app,1,0,,0.24,7.95,2.18,10.36,1
ORD-01488,2026-09-11,lunch,app,2,0,,1.49,11.63,2.0,15.12,0
ORD-01489,2026-09-11,lunch,counter,3,0,,0.2,8.7,0.46,9.36,1
ORD-01490,2026-09-11,lunch,app,4,0,,1.59,4.5,2.61,8.7,1
ORD-01491,2026-09-11,lunch,counter,2,0,,1.3,8.05,1.42,10.77,1
ORD-01492,2026-09-11,lunch,counter,1,0,,0.29,3.37,2.39,6.04,1
ORD-01493,2026-09-11,lunch,counter,1,0,,1.29,8.67,1.56,11.52,1
ORD-01494,2026-09-11,lunch,app,1,0,,1.32,13.13,2.1,16.54,0
ORD-01495,2026-09-11,lunch,counter,1,0,,1.4,3.08,0.88,5.36,1
ORD-01496,2026-09-11,lunch,counter,1,1,,1.2,5.17,,,
ORD-01497,2026-09-11,lunch,app,4,0,,1.62,13.2,1.06,15.88,0
ORD-01498,2026-09-11,lunch,counter,3,0,,1.43,11.54,0.68,13.65,0
ORD-01499,2026-09-11,lunch,app,3,0,payment,0.3,10.11,2.16,12.56,0
ORD-01500,2026-09-11,lunch,app,1,0,,0.95,11.08,1.19,13.22,0
ORD-01501,2026-09-11,lunch,counter,4,0,,0.64,12.15,1.72,14.51,0
ORD-01502,2026-09-11,lunch,app,4,0,,0.82,9.35,2.92,13.08,0
ORD-01503,2026-09-11,lunch,counter,4,0,,0.28,7.2,1.84,9.33,1
ORD-01504,2026-09-11,lunch,counter,1,0,,0.2,2.8,1.06,4.07,1
ORD-01505,2026-09-11,lunch,counter,3,0,,0.64,8.47,0.3,9.41,1
ORD-01506,2026-09-11,lunch,counter,3,0,,0.99,2.33,1.31,4.63,1
ORD-01507,2026-09-11,lunch,counter,3,0,,0.81,7.97,1.57,10.35,1
ORD-01508,2026-09-11,lunch,counter,4,0,,1.1,6.69,3.5,11.3,1
ORD-01509,2026-09-11,lunch,counter,3,0,,0.36,6.24,0.3,6.89,1
ORD-01510,2026-09-11,lunch,counter,2,0,,2.22,11.94,3.15,17.32,0
ORD-01511,2026-09-11,dinner,counter,1,0,,0.79,5.41,0.92,7.12,1
ORD-01512,2026-09-11,dinner,counter,2,0,payment,0.72,7.91,1.89,10.51,1
ORD-01513,2026-09-11,dinner,app,1,0,,1.23,14.44,2.45,18.12,0
ORD-01514,2026-09-11,dinner,counter,4,0,,0.77,10.6,2.81,14.17,0
ORD-01515,2026-09-11,dinner,counter,2,0,,1.0,9.98,0.3,11.28,1
ORD-01516,2026-09-11,dinner,counter,1,0,,0.73,3.69,1.65,6.07,1
ORD-01517,2026-09-11,dinner,counter,4,0,,1.03,6.34,0.55,7.92,1
ORD-01518,2026-09-11,dinner,counter,2,0,stockout,0.79,5.46,1.69,7.95,1
ORD-01519,2026-09-11,dinner,counter,1,0,,0.78,8.86,2.39,12.03,0
ORD-01520,2026-09-11,dinner,counter,3,0,,0.2,5.79,0.3,6.29,1
ORD-01521,2026-09-11,dinner,app,3,0,,0.89,6.59,1.05,8.53,1
ORD-01522,2026-09-11,dinner,counter,4,0,,1.51,11.77,1.66,14.93,0
ORD-01523,2026-09-11,dinner,counter,1,0,,1.1,5.01,1.09,7.2,1
ORD-01524,2026-09-11,dinner,app,4,0,,1.04,7.23,0.35,8.62,1
ORD-01525,2026-09-11,dinner,app,3,0,,1.21,5.18,0.3,6.68,1
ORD-01526,2026-09-11,dinner,app,1,0,,1.27,12.96,3.88,18.11,0
ORD-01527,2026-09-11,dinner,counter,4,0,,0.85,8.47,1.16,10.48,1
ORD-01528,2026-09-11,dinner,counter,2,0,,1.15,4.77,1.45,7.37,1
ORD-01529,2026-09-11,dinner,app,3,0,,0.91,6.79,0.86,8.56,1
ORD-01530,2026-09-11,dinner,counter,2,0,,1.49,10.87,3.58,15.93,0
ORD-01531,2026-09-11,dinner,app,3,0,,1.13,7.94,0.48,9.55,1
ORD-01532,2026-09-11,dinner,app,4,0,,0.32,6.69,2.71,9.72,1
ORD-01533,2026-09-11,dinner,counter,4,0,,1.05,5.85,2.08,8.98,1
ORD-01534,2026-09-11,dinner,app,3,0,,0.79,5.81,1.6,8.2,1
ORD-01535,2026-09-11,dinner,app,3,0,,0.2,2.0,0.3,2.5,1
ORD-01536,2026-09-11,dinner,counter,4,0,stockout,1.72,10.77,2.09,14.59,0
ORD-01537,2026-09-11,dinner,counter,1,0,,0.65,8.17,1.0,9.83,1
ORD-01538,2026-09-11,dinner,app,4,0,,1.4,4.95,0.3,6.64,1
ORD-01539,2026-09-11,dinner,counter,3,0,,1.56,13.09,2.07,16.72,0
ORD-01540,2026-09-11,dinner,counter,2,0,kitchen_rework,0.83,13.7,0.3,14.83,0
ORD-01541,2026-09-11,dinner,app,3,0,,1.3,8.8,1.49,11.59,1
ORD-01542,2026-09-11,dinner,app,3,0,,1.43,5.64,2.95,10.03,1
ORD-01543,2026-09-11,dinner,app,3,0,,1.07,10.48,0.88,12.44,0
ORD-01544,2026-09-11,dinner,app,2,0,,1.26,11.01,0.73,13.0,0
ORD-01545,2026-09-11,dinner,counter,2,0,,1.26,12.6,2.49,16.35,0
ORD-01546,2026-09-11,dinner,counter,3,0,,1.65,17.42,2.86,21.94,0
ORD-01547,2026-09-11,dinner,app,2,0,,2.4,9.58,2.59,14.57,0
ORD-01548,2026-09-11,dinner,counter,4,0,,0.62,2.56,1.45,4.63,1
ORD-01549,2026-09-11,dinner,counter,3,0,,1.68,8.22,1.09,10.99,1
ORD-01550,2026-09-11,dinner,app,2,0,,0.77,7.88,0.56,9.21,1
ORD-01551,2026-09-11,dinner,app,3,0,,1.12,11.54,2.0,14.66,0
ORD-01552,2026-09-11,dinner,counter,2,0,kitchen_rework,0.83,11.7,1.72,14.26,0
ORD-01553,2026-09-11,dinner,app,4,0,,1.56,9.09,2.74,13.4,0
ORD-01554,2026-09-11,dinner,app,2,0,,0.76,11.59,1.02,13.36,0
ORD-01555,2026-09-11,dinner,counter,2,0,,0.72,12.55,1.04,14.32,0
ORD-01556,2026-09-11,dinner,app,2,0,,0.88,6.97,0.3,8.15,1
ORD-01557,2026-09-11,dinner,app,2,0,,1.62,10.05,1.85,13.52,0
ORD-01558,2026-09-11,dinner,counter,1,0,,0.2,4.33,0.71,5.23,1
ORD-01559,2026-09-11,dinner,app,4,0,payment,1.41,5.77,2.15,9.33,1
ORD-01560,2026-09-11,dinner,counter,4,0,,0.7,7.53,0.3,8.53,1
ORD-01561,2026-09-11,dinner,counter,1,0,,0.51,12.34,0.3,13.15,0
ORD-01562,2026-09-11,dinner,counter,1,0,,0.2,5.13,0.95,6.28,1
ORD-01563,2026-09-11,dinner,counter,3,0,,1.07,10.84,1.7,13.61,0
ORD-01564,2026-09-11,dinner,app,1,0,,0.35,6.54,0.57,7.46,1
ORD-01565,2026-09-11,dinner,counter,2,0,,1.69,7.16,0.57,9.42,1
ORD-01566,2026-09-11,dinner,counter,2,0,,1.1,12.33,2.37,15.8,0
ORD-01567,2026-09-11,dinner,counter,1,0,,0.72,13.74,2.36,16.81,0
ORD-01568,2026-09-11,dinner,counter,2,0,,0.55,5.88,1.37,7.8,1
ORD-01569,2026-09-11,dinner,app,4,0,payment,1.02,13.07,2.19,16.28,0
ORD-01570,2026-09-11,dinner,app,3,0,,0.31,9.69,2.13,12.14,0
ORD-01571,2026-09-11,dinner,counter,3,0,,1.02,13.75,2.51,17.28,0
ORD-01572,2026-09-11,dinner,counter,1,0,,0.93,7.81,1.54,10.28,1
ORD-01573,2026-09-11,dinner,counter,1,0,,1.79,7.52,3.2,12.51,0
ORD-01574,2026-09-11,dinner,app,4,1,,1.03,3.92,,,
ORD-01575,2026-09-11,dinner,counter,3,0,,1.03,10.14,1.27,12.44,0
ORD-01576,2026-09-11,dinner,counter,2,0,,0.61,10.24,1.2,12.05,0
ORD-01577,2026-09-11,dinner,counter,3,0,kitchen_rework,1.37,20.4,2.41,24.18,0
ORD-01578,2026-09-11,dinner,counter,1,0,,0.98,10.41,2.75,14.13,0
ORD-01579,2026-09-11,dinner,counter,3,0,,1.28,13.14,1.09,15.51,0
ORD-01580,2026-09-11,dinner,counter,2,0,,0.71,4.67,1.37,6.75,1
ORD-01581,2026-09-11,dinner,app,2,1,kitchen_rework,1.2,14.95,,,
