order_id,order_ts,accepted_ts,ready_ts,handover_ts,shift,channel,item_count,cancelled,issue_code
ORD-00174,2026-09-07T13:42:48,2026-09-07T13:43:35.680572,2026-09-07T13:52:21.261968,2026-09-07T13:53:11.701186,lunch,app,1,false,
ORD-00175,2026-09-07T14:14:54,2026-09-07T14:15:46.396086,2026-09-07T14:22:52.312797,2026-09-07T14:24:49.397587,lunch,app,3,false,
ORD-00176,2026-09-07T13:28:12,2026-09-07T13:28:48.703350,2026-09-07T13:47:17.673400,2026-09-07T13:49:41.030531,lunch,app,2,false,kitchen_rework
ORD-00177,2026-09-07T12:55:32,2026-09-07T12:56:31.998754,2026-09-07T13:04:07.818474,2026-09-07T13:06:00.945804,lunch,app,2,false,
ORD-00178,2026-09-07T12:40:18,2026-09-07T12:41:41.079340,2026-09-07T12:54:50.703438,2026-09-07T12:56:19.441228,lunch,counter,2,false,
ORD-00179,2026-09-07T13:28:32,2026-09-07T13:29:18.916856,2026-09-07T13:35:29.623499,2026-09-07T13:37:01.012704,lunch,app,1,false,
ORD-00180,2026-09-07T13:23:32,2026-09-07T13:24:06.159620,2026-09-07T13:36:07.586868,2026-09-07T13:36:55.773887,lunch,app,1,false,
ORD-00181,2026-09-07T13:52:54,2026-09-07T13:53:34.123049,2026-09-07T14:08:25.165136,2026-09-07T14:09:35.299834,lunch,counter,3,false,kitchen_rework
ORD-00182,2026-09-07T12:54:18,2026-09-07T12:55:38.883113,2026-09-07T13:06:20.831710,2026-09-07T13:09:05.572257,lunch,counter,1,false,
ORD-00183,2026-09-07T12:45:06,2026-09-07T12:46:30.041376,2026-09-07T12:55:28.103605,,lunch,counter,4,true,payment
ORD-00184,2026-09-07T14:20:48,2026-09-07T14:22:07.115230,2026-09-07T14:27:13.013816,2026-09-07T14:27:31.013816,lunch,counter,1,false,
ORD-00185,2026-09-07T12:29:19,2026-09-07T12:30:53.196727,2026-09-07T12:40:00.964385,2026-09-07T12:41:01.671392,lunch,app,1,false,
ORD-00186,2026-09-07T12:26:52,2026-09-07T12:27:18.258871,2026-09-07T12:30:01.831333,2026-09-07T12:30:19.831333,lunch,app,1,false,
ORD-00187,2026-09-07T12:18:59,2026-09-07T12:19:53.875236,2026-09-07T12:23:04.123407,2026-09-07T12:23:52.239728,lunch,counter,4,false,
ORD-00188,2026-09-07T12:15:09,2026-09-07T12:15:58.676405,2026-09-07T12:22:02.665610,2026-09-07T12:23:32.951455,lunch,counter,4,false,
ORD-00189,2026-09-07T12:04:22,2026-09-07T12:05:48.712801,2026-09-07T12:17:20.604738,2026-09-07T12:18:57.793864,lunch,app,2,false,
ORD-00190,2026-09-07T13:36:17,2026-09-07T13:36:55.367890,2026-09-07T13:41:24.771109,2026-09-07T13:41:58.223803,lunch,app,4,false,
ORD-00191,2026-09-07T12:33:51,2026-09-07T12:34:31.715874,2026-09-07T12:43:45.211381,2026-09-07T12:47:02.572894,lunch,app,2,false,
ORD-00192,2026-09-07T14:25:29,2026-09-07T14:26:31.366718,2026-09-07T14:34:42.761747,2026-09-07T14:35:22.635557,lunch,counter,4,false,
ORD-00193,2026-09-07T13:24:04,2026-09-07T13:25:47.814629,2026-09-07T13:32:22.422248,2026-09-07T13:34:51.250715,lunch,app,2,false,
ORD-00194,2026-09-07T13:43:47,2026-09-07T13:44:09.808944,2026-09-07T13:53:34.170711,2026-09-07T13:55:05.844011,lunch,app,2,false,
ORD-00195,2026-09-07T12:07:21,2026-09-07T12:08:03.099414,2026-09-07T12:17:04.401588,2026-09-07T12:17:50.057013,lunch,app,2,false,
ORD-00196,2026-09-07T13:13:14,2026-09-07T13:14:11.349256,2026-09-07T13:21:44.804616,2026-09-07T13:24:11.718985,lunch,counter,4,false,
ORD-00197,2026-09-07T13:03:53,2026-09-07T13:05:25.690033,2026-09-07T13:10:29.533009,2026-09-07T13:12:15.879079,lunch,app,3,false,
ORD-00198,2026-09-07T12:54:49,2026-09-07T12:55:59.171749,2026-09-07T13:05:35.138315,2026-09-07T13:08:21.046003,lunch,counter,1,false,
ORD-00199,2026-09-07T13:55:14,2026-09-07T13:55:50.468001,2026-09-07T14:15:24.076435,2026-09-07T14:16:57.666408,lunch,counter,4,false,kitchen_rework
ORD-00200,2026-09-07T12:47:09,2026-09-07T12:48:55.387558,2026-09-07T13:01:11.308857,2026-09-07T13:03:20.804193,lunch,app,4,false,
ORD-00201,2026-09-07T12:30:18,2026-09-07T12:31:13.920393,2026-09-07T12:40:58.360612,2026-09-07T12:44:28.806856,lunch,counter,2,false,
ORD-00202,2026-09-07T14:00:46,2026-09-07T14:01:03.209805,2026-09-07T14:08:29.571148,2026-09-07T14:08:52.598647,lunch,app,3,false,
ORD-00203,2026-09-07T12:52:48,2026-09-07T12:53:50.794480,2026-09-07T13:02:01.958685,2026-09-07T13:04:25.387971,lunch,app,2,false,
ORD-00204,2026-09-07T12:04:25,2026-09-07T12:04:51.523517,2026-09-07T12:08:46.910273,2026-09-07T12:09:53.789441,lunch,app,2,false,
ORD-00205,2026-09-07T12:14:49,2026-09-07T12:15:34.732368,2026-09-07T12:23:51.869551,2026-09-07T12:25:58.998066,lunch,app,4,false,
ORD-00206,2026-09-07T12:22:19,2026-09-07T12:22:53.675988,2026-09-07T12:31:41.976408,2026-09-07T12:32:30.954576,lunch,app,2,false,kitchen_rework
ORD-00207,2026-09-07T13:31:23,2026-09-07T13:32:11.708614,2026-09-07T13:37:54.490034,2026-09-07T13:38:12.490034,lunch,counter,2,false,
ORD-00208,2026-09-07T13:08:31,2026-09-07T13:10:23.970291,2026-09-07T13:19:28.716538,2026-09-07T13:22:24.112765,lunch,app,3,false,
ORD-00209,2026-09-07T12:58:05,2026-09-07T12:59:28.683361,2026-09-07T13:12:59.716533,2026-09-07T13:14:24.654575,lunch,app,1,false,stockout
ORD-00210,2026-09-07T13:54:42,2026-09-07T13:55:11.217431,2026-09-07T13:59:28.718522,2026-09-07T13:59:46.718522,lunch,app,3,false,
ORD-00211,2026-09-07T20:52:34,2026-09-07T20:53:04.049268,2026-09-07T20:58:31.440512,2026-09-07T21:00:25.160302,dinner,counter,2,false,
ORD-00212,2026-09-07T20:14:47,2026-09-07T20:15:29.887797,2026-09-07T20:28:42.258778,2026-09-07T20:30:39.619984,dinner,counter,2,false,payment
ORD-00213,2026-09-07T19:50:40,2026-09-07T19:51:13.049663,2026-09-07T19:59:59.430013,2026-09-07T20:03:40.420286,dinner,counter,3,false,
ORD-00214,2026-09-07T19:16:18,2026-09-07T19:16:53.980616,2026-09-07T19:22:05.408962,2026-09-07T19:24:07.581131,dinner,counter,2,false,
ORD-00215,2026-09-07T20:27:04,2026-09-07T20:28:00.815762,2026-09-07T20:32:41.227721,2026-09-07T20:35:06.057911,dinner,app,1,false,
ORD-00216,2026-09-07T19:48:14,2026-09-07T19:49:20.717588,2026-09-07T20:02:34.195511,2026-09-07T20:03:20.325384,dinner,app,1,false,
ORD-00217,2026-09-07T20:00:34,2026-09-07T20:01:39.671068,2026-09-07T20:10:11.121048,2026-09-07T20:12:32.888786,dinner,counter,1,false,
ORD-00218,2026-09-07T21:27:32,2026-09-07T21:28:41.631730,2026-09-07T21:38:50.649451,2026-09-07T21:39:15.725977,dinner,counter,2,false,
ORD-00219,2026-09-07T19:35:56,2026-09-07T19:36:30.357814,2026-09-07T19:52:40.718243,2026-09-07T19:55:24.535157,dinner,counter,4,false,
ORD-00220,2026-09-07T19:56:20,2026-09-07T19:57:37.784980,2026-09-07T20:07:41.276240,2026-09-07T20:09:35.473930,dinner,app,3,false,
ORD-00221,2026-09-07T19:47:12,2026-09-07T19:49:15.149113,2026-09-07T20:00:05.302190,2026-09-07T20:03:07.963998,dinner,counter,1,false,
ORD-00222,2026-09-07T19:14:31,2026-09-07T19:15:28.613892,2026-09-07T19:29:16.543019,2026-09-07T19:30:09.194662,dinner,app,3,false,
ORD-00223,2026-09-07T21:03:51,2026-09-07T21:05:00.102885,2026-09-07T21:07:12.975146,2026-09-07T21:09:05.376549,dinner,app,2,false,
ORD-00224,2026-09-07T21:03:31,2026-09-07T21:04:53.449016,2026-09-07T21:16:20.474797,2026-09-07T21:17:23.619609,dinner,app,1,false,
ORD-00225,2026-09-07T20:41:25,2026-09-07T20:42:50.783939,2026-09-07T20:52:54.859073,2026-09-07T20:53:12.859073,dinner,counter,4,false,
ORD-00226,2026-09-07T20:23:48,2026-09-07T20:25:24.340840,2026-09-07T20:35:08.973490,2026-09-07T20:37:14.257769,dinner,counter,2,false,
ORD-00227,2026-09-07T21:24:13,2026-09-07T21:24:26.134353,2026-09-07T21:32:04.788314,2026-09-07T21:34:08.088834,dinner,counter,1,false,
ORD-00228,2026-09-07T19:51:33,2026-09-07T19:52:46.873029,2026-09-07T20:13:06.408436,2026-09-07T20:14:30.784253,dinner,counter,2,false,kitchen_rework
ORD-00229,2026-09-07T21:27:20,2026-09-07T21:28:14.535826,2026-09-07T21:34:17.062852,2026-09-07T21:35:07.524180,dinner,counter,4,false,
ORD-00230,2026-09-07T20:20:24,2026-09-07T20:21:55.256077,2026-09-07T20:35:57.697863,2026-09-07T20:39:15.833640,dinner,counter,4,false,
ORD-00231,2026-09-07T20:20:52,2026-09-07T20:21:44.083925,2026-09-07T20:31:38.197980,2026-09-07T20:33:19.977315,dinner,app,4,false,
ORD-00232,2026-09-07T21:23:29,2026-09-07T21:24:01.258354,2026-09-07T21:32:43.714133,2026-09-07T21:35:15.725021,dinner,counter,3,false,
ORD-00233,2026-09-07T19:45:51,2026-09-07T19:47:42.372136,2026-09-07T19:56:32.010726,2026-09-07T19:58:09.507082,dinner,app,1,false,
ORD-00234,2026-09-07T20:24:30,2026-09-07T20:25:58.822860,2026-09-07T20:41:44.396709,2026-09-07T20:44:16.379274,dinner,counter,4,false,
ORD-00235,2026-09-07T19:05:03,2026-09-07T19:05:29.221107,2026-09-07T19:07:29.221107,2026-09-07T19:08:48.420091,dinner,app,2,false,
ORD-00236,2026-09-07T20:13:10,2026-09-07T20:14:27.307480,2026-09-07T20:26:53.340560,2026-09-07T20:31:22.376058,dinner,counter,3,false,payment
ORD-00237,2026-09-07T19:28:00,2026-09-07T19:28:38.428023,2026-09-07T19:51:37.706651,2026-09-07T19:52:06.317681,dinner,app,4,false,kitchen_rework
ORD-00238,2026-09-07T21:05:54,2026-09-07T21:06:16.032349,2026-09-07T21:13:29.819392,2026-09-07T21:13:47.819392,dinner,app,1,false,
ORD-00239,2026-09-07T21:16:52,2026-09-07T21:17:36.022809,2026-09-07T21:26:02.228944,2026-09-07T21:27:37.366360,dinner,app,2,false,
ORD-00240,2026-09-07T21:18:35,2026-09-07T21:19:47.172603,2026-09-07T21:33:39.358447,2026-09-07T21:35:13.306520,dinner,app,2,false,kitchen_rework
ORD-00241,2026-09-07T21:02:59,2026-09-07T21:03:54.619796,2026-09-07T21:08:06.770902,2026-09-07T21:08:24.770902,dinner,app,4,false,
ORD-00242,2026-09-07T19:32:17,2026-09-07T19:33:22.453657,2026-09-07T19:46:02.397269,2026-09-07T19:47:43.925862,dinner,app,3,false,
ORD-00243,2026-09-07T19:40:48,2026-09-07T19:41:56.634219,2026-09-07T19:48:24.525953,2026-09-07T19:49:35.964326,dinner,counter,4,false,
ORD-00244,2026-09-07T20:26:24,2026-09-07T20:27:51.936863,2026-09-07T20:37:24.950245,,dinner,counter,3,true,
ORD-00245,2026-09-07T21:21:18,2026-09-07T21:21:49.637020,2026-09-07T21:29:53.369467,,dinner,counter,2,true,
ORD-00246,2026-09-07T20:06:36,2026-09-07T20:08:05.647929,2026-09-07T20:16:04.349909,2026-09-07T20:17:49.956107,dinner,app,3,false,
ORD-00247,2026-09-07T20:34:38,2026-09-07T20:34:50,2026-09-07T20:42:58.039593,2026-09-07T20:44:05.105776,dinner,counter,2,false,
ORD-00248,2026-09-07T19:32:05,2026-09-07T19:33:15.043491,2026-09-07T19:43:19.444710,2026-09-07T19:45:24.400551,dinner,counter,1,false,
ORD-00249,2026-09-07T20:59:48,2026-09-07T21:01:16.359905,2026-09-07T21:04:50.617027,2026-09-07T21:06:29.175024,dinner,app,3,false,
ORD-00250,2026-09-07T19:20:43,2026-09-07T19:21:50.357520,2026-09-07T19:29:54.428275,2026-09-07T19:31:16.358843,dinner,counter,2,false,
ORD-00251,2026-09-07T20:38:35,2026-09-07T20:39:12.785736,2026-09-07T20:41:12.785736,2026-09-07T20:41:53.810850,dinner,counter,3,false,
ORD-00252,2026-09-07T20:20:25,2026-09-07T20:22:04.863898,2026-09-07T20:34:42.869069,2026-09-07T20:36:51.046693,dinner,counter,4,false,
ORD-00253,2026-09-07T19:42:10,2026-09-07T19:42:46.096561,2026-09-07T19:47:46.912151,2026-09-07T19:50:28.888085,dinner,counter,4,false,
ORD-00254,2026-09-07T19:33:51,2026-09-07T19:35:15.316266,2026-09-07T19:48:54.641853,2026-09-07T19:49:40.336302,dinner,counter,4,false,
ORD-00255,2026-09-07T21:29:29,2026-09-07T21:29:53.887891,2026-09-07T21:36:16.202978,2026-09-07T21:37:29.386781,dinner,app,1,false,
ORD-00256,2026-09-07T19:13:07,2026-09-07T19:13:55.777704,2026-09-07T19:22:31.674161,2026-09-07T19:23:45.412401,dinner,counter,4,false,
ORD-00257,2026-09-07T20:20:01,2026-09-07T20:21:30.297066,2026-09-07T20:30:54.044528,2026-09-07T20:32:51.057481,dinner,app,1,false,payment
ORD-00258,2026-09-07T19:54:23,2026-09-07T19:55:52.952184,2026-09-07T20:05:08.518122,2026-09-07T20:07:35.586470,dinner,app,3,false,
ORD-00259,2026-09-07T20:18:48,2026-09-07T20:20:24.948540,2026-09-07T20:32:01.579291,2026-09-07T20:33:02.877772,dinner,app,2,false,
ORD-00260,2026-09-07T21:12:11,2026-09-07T21:12:26.634564,2026-09-07T21:22:42.449892,2026-09-07T21:23:00.449892,dinner,app,4,false,
ORD-00261,2026-09-07T20:47:18,2026-09-07T20:47:50.136096,2026-09-07T20:57:57.235023,2026-09-07T20:58:46.769521,dinner,app,4,false,
ORD-00262,2026-09-07T21:03:24,2026-09-07T21:04:17.408159,2026-09-07T21:07:12.866660,2026-09-07T21:08:02.185526,dinner,counter,3,false,
ORD-00263,2026-09-07T19:09:52,2026-09-07T19:10:30.230288,2026-09-07T19:17:29.947913,2026-09-07T19:18:37.248688,dinner,app,3,false,payment
ORD-00264,2026-09-07T19:18:28,2026-09-07T19:19:16.419883,2026-09-07T19:26:28.104374,2026-09-07T19:28:14.428251,dinner,app,4,false,
ORD-00265,2026-09-07T20:22:11,2026-09-07T20:23:17.774061,2026-09-07T20:38:06.354896,2026-09-07T20:40:29.284095,dinner,app,2,false,
ORD-00266,2026-09-07T19:01:43,2026-09-07T19:02:21.738304,2026-09-07T19:11:38.599614,2026-09-07T19:13:12.337510,dinner,counter,1,false,
ORD-00267,2026-09-07T20:44:14,2026-09-07T20:45:07.345134,2026-09-07T20:55:07.526568,2026-09-07T20:55:25.526568,dinner,counter,4,false,
ORD-00268,2026-09-07T20:08:22,2026-09-07T20:09:16.472627,2026-09-07T20:19:43.924294,2026-09-07T20:21:42.684617,dinner,app,4,false,
ORD-00269,2026-09-07T20:36:00,2026-09-07T20:37:15.215544,2026-09-07T20:48:03.091306,2026-09-07T20:49:01.965103,dinner,counter,1,false,
ORD-00270,2026-09-07T20:28:49,2026-09-07T20:29:48.013187,2026-09-07T20:40:16.742760,2026-09-07T20:43:01.969664,dinner,counter,2,false,
ORD-00271,2026-09-07T21:12:24,2026-09-07T21:13:44.762344,2026-09-07T21:18:53.140909,2026-09-07T21:20:10.604238,dinner,counter,4,false,
ORD-00272,2026-09-07T20:20:05,2026-09-07T20:21:08.881071,2026-09-07T20:35:33.346286,2026-09-07T20:37:21.205488,dinner,counter,4,false,
ORD-00273,2026-09-07T19:53:59,2026-09-07T19:55:35.058284,2026-09-07T20:09:11.137458,2026-09-07T20:12:19.003551,dinner,app,2,false,
ORD-00274,2026-09-07T20:47:21,2026-09-07T20:48:30.687987,2026-09-07T20:55:58.542522,2026-09-07T20:56:16.542522,dinner,app,3,false,
ORD-00275,2026-09-07T20:57:28,2026-09-07T20:58:43.663824,2026-09-07T21:01:08.261117,2026-09-07T21:02:39.653132,dinner,counter,4,false,
ORD-00276,2026-09-07T21:04:08,2026-09-07T21:05:00.387451,2026-09-07T21:13:49.447860,2026-09-07T21:14:07.447860,dinner,counter,2,false,
ORD-00277,2026-09-07T19:51:30,2026-09-07T19:52:17.917039,2026-09-07T20:06:31.866578,2026-09-07T20:08:22.147817,dinner,counter,1,false,
ORD-00278,2026-09-07T20:15:32,2026-09-07T20:16:41.024483,2026-09-07T20:30:34.374327,2026-09-07T20:33:10.382457,dinner,counter,1,false,
ORD-00279,2026-09-07T20:39:47,2026-09-07T20:40:05.208557,2026-09-07T20:45:36.117311,2026-09-07T20:47:33.439190,dinner,app,4,false,
ORD-00280,2026-09-07T20:48:40,2026-09-07T20:49:15.393391,2026-09-07T20:55:32.315021,2026-09-07T20:57:03.351987,dinner,counter,1,false,
ORD-00281,2026-09-07T19:09:44,2026-09-07T19:10:59.747751,2026-09-07T19:20:44.960705,2026-09-07T19:21:25.034646,dinner,app,1,false,
ORD-00282,2026-09-07T19:21:48,2026-09-07T19:22:38.591499,2026-09-07T19:25:27.819962,2026-09-07T19:26:59.716901,dinner,app,3,false,
ORD-00283,2026-09-07T20:07:17,2026-09-07T20:07:55.257308,2026-09-07T20:17:04.516925,2026-09-07T20:19:03.471680,dinner,app,4,false,
ORD-00284,2026-09-07T19:20:40,2026-09-07T19:21:34.031072,2026-09-07T19:29:01.377070,2026-09-07T19:30:09.671958,dinner,app,2,false,
ORD-00285,2026-09-07T19:01:59,2026-09-07T19:02:38.110525,2026-09-07T19:07:03.937872,,dinner,counter,1,true,
ORD-00286,2026-09-07T20:24:38,2026-09-07T20:26:00.394125,2026-09-07T20:34:38.240590,2026-09-07T20:37:24.356978,dinner,counter,2,false,
ORD-00287,2026-09-07T19:18:31,2026-09-07T19:19:19.487288,2026-09-07T19:23:20.165294,2026-09-07T19:24:20.739212,dinner,counter,3,false,
ORD-00288,2026-09-07T21:11:04,2026-09-07T21:11:55.801200,2026-09-07T21:19:00.150735,2026-09-07T21:20:25.455785,dinner,app,3,false,
ORD-00289,2026-09-07T19:57:14,2026-09-07T19:58:15.228541,2026-09-07T20:08:23.995900,2026-09-07T20:11:40.623676,dinner,counter,4,false,
ORD-00290,2026-09-07T21:07:52,2026-09-07T21:09:03.067696,2026-09-07T21:13:26.739328,2026-09-07T21:14:20.576925,dinner,counter,4,false,
ORD-00291,2026-09-07T19:47:58,2026-09-07T19:48:53.772629,2026-09-07T20:08:01.720026,2026-09-07T20:09:52.042348,dinner,app,3,false,kitchen_rework
ORD-00292,2026-09-07T19:27:17,2026-09-07T19:27:31.345993,2026-09-07T19:39:13.906567,2026-09-07T19:39:31.906567,dinner,counter,3,false,
ORD-00293,2026-09-07T21:21:39,2026-09-07T21:22:57.977769,2026-09-07T21:24:57.977769,2026-09-07T21:26:06.417106,dinner,counter,4,false,
ORD-00294,2026-09-07T20:13:42,2026-09-07T20:14:25.231219,2026-09-07T20:21:05.970795,2026-09-07T20:22:43.333696,dinner,app,1,false,
ORD-00295,2026-09-07T21:04:30,2026-09-07T21:05:50.156865,2026-09-07T21:13:04.884791,2026-09-07T21:14:06.063964,dinner,app,2,false,
ORD-00296,2026-09-07T19:41:14,2026-09-07T19:42:34.718009,2026-09-07T19:53:06.976682,2026-09-07T19:55:20.621929,dinner,counter,1,false,
ORD-00297,2026-09-07T20:47:09,2026-09-07T20:48:16.605512,2026-09-07T20:54:13.675738,2026-09-07T20:54:59.776268,dinner,app,2,false,
ORD-00298,2026-09-07T21:26:53,2026-09-07T21:28:21.260937,2026-09-07T21:31:33.863486,2026-09-07T21:32:06.018385,dinner,counter,4,false,
ORD-00299,2026-09-07T19:35:41,2026-09-07T19:37:09.206828,2026-09-07T19:49:33.252504,2026-09-07T19:51:58.222592,dinner,counter,4,false,
ORD-00300,2026-09-07T19:01:02,2026-09-07T19:02:35.937794,2026-09-07T19:08:38.071320,2026-09-07T19:09:33.112711,dinner,counter,2,false,
ORD-00301,2026-09-07T20:48:22,2026-09-07T20:48:34,2026-09-07T20:51:45.710781,2026-09-07T20:53:05.493093,dinner,app,2,false,
ORD-00302,2026-09-07T19:56:10,2026-09-07T19:56:40.602883,2026-09-07T20:08:05.015740,2026-09-07T20:09:04.478317,dinner,counter,4,false,
ORD-00303,2026-09-07T19:02:42,2026-09-07T19:03:55.998368,2026-09-07T19:14:04.938584,2026-09-07T19:16:20.915713,dinner,counter,4,false,
ORD-00304,2026-09-07T19:47:08,2026-09-07T19:49:04.567869,2026-09-07T19:58:18.405274,2026-09-07T20:00:51.533321,dinner,counter,4,false,
ORD-00305,2026-09-07T21:28:31,2026-09-07T21:29:02.192878,2026-09-07T21:36:42.392817,2026-09-07T21:37:59.741042,dinner,app,2,false,
ORD-00306,2026-09-07T20:12:04,2026-09-07T20:12:38.010525,2026-09-07T20:27:11.730040,2026-09-07T20:30:17.101610,dinner,app,4,false,kitchen_rework
ORD-00307,2026-09-07T19:09:13,2026-09-07T19:10:09.450874,2026-09-07T19:17:38.252927,2026-09-07T19:19:17.670642,dinner,counter,1,false,
ORD-00308,2026-09-07T19:02:57,2026-09-07T19:03:09,2026-09-07T19:08:45.820526,2026-09-07T19:10:49.783919,dinner,app,1,false,
ORD-00309,2026-09-07T21:14:08,2026-09-07T21:14:46.263035,2026-09-07T21:22:35.978681,2026-09-07T21:24:21.480571,dinner,counter,3,false,
ORD-00310,2026-09-07T20:08:38,2026-09-07T20:10:43.584744,2026-09-07T20:18:32.681640,2026-09-07T20:19:12.870995,dinner,counter,1,false,
ORD-00311,2026-09-07T19:30:05,2026-09-07T19:30:41.520060,2026-09-07T19:41:43.250385,2026-09-07T19:44:09.016515,dinner,counter,3,false,
ORD-00312,2026-09-07T20:29:50,2026-09-07T20:31:07.252051,2026-09-07T20:50:18.751995,2026-09-07T20:52:39.148376,dinner,app,3,false,
ORD-00313,2026-09-07T21:01:26,2026-09-07T21:02:31.627932,2026-09-07T21:07:44.901730,2026-09-07T21:08:32.513819,dinner,app,1,false,
ORD-00314,2026-09-07T19:41:02,2026-09-07T19:42:03.176803,2026-09-07T19:52:41.112056,2026-09-07T19:56:50.692537,dinner,app,3,false,
ORD-00315,2026-09-07T19:42:30,2026-09-07T19:44:01.486547,2026-09-07T19:57:03.135754,2026-09-07T19:57:21.135754,dinner,app,2,false,
ORD-00316,2026-09-07T19:40:32,2026-09-07T19:41:58.606964,2026-09-07T19:50:39.412380,2026-09-07T19:53:09.897490,dinner,counter,1,false,
ORD-00317,2026-09-07T19:14:15,2026-09-07T19:15:24.426751,2026-09-07T19:22:47.659315,2026-09-07T19:23:05.659315,dinner,app,2,false,
ORD-00318,2026-09-07T20:07:37,2026-09-07T20:08:59.056239,2026-09-07T20:22:49.018768,2026-09-07T20:25:11.251542,dinner,app,1,false,
ORD-00319,2026-09-07T20:02:39,2026-09-07T20:03:58.930610,2026-09-07T20:11:57.699453,2026-09-07T20:15:00.544271,dinner,app,3,false,
ORD-00320,2026-09-07T19:38:05,2026-09-07T19:38:49.428043,2026-09-07T19:50:37.648746,2026-09-07T19:52:07.238171,dinner,counter,2,false,
ORD-00321,2026-09-07T20:31:14,2026-09-07T20:32:48.489004,2026-09-07T20:41:32.839221,2026-09-07T20:42:18.197194,dinner,counter,4,false,
ORD-00322,2026-09-07T21:01:01,2026-09-07T21:02:32.423083,2026-09-07T21:10:26.315959,2026-09-07T21:11:23.976746,dinner,app,1,false,
ORD-00323,2026-09-07T21:26:43,2026-09-07T21:27:26.478326,2026-09-07T21:34:29.820286,2026-09-07T21:34:47.820286,dinner,app,3,false,
ORD-00324,2026-09-07T19:22:47,2026-09-07T19:23:17.675114,2026-09-07T19:28:44.538222,2026-09-07T19:29:10.290938,dinner,counter,4,false,
ORD-00325,2026-09-07T19:59:08,2026-09-07T20:00:04.058471,2026-09-07T20:11:56.055005,,dinner,app,4,true,
ORD-00326,2026-09-08T09:35:03,2026-09-08T09:36:09.906438,2026-09-08T09:42:48.222699,2026-09-08T09:44:20.077557,breakfast,counter,4,false,
ORD-00327,2026-09-08T08:58:27,2026-09-08T09:00:04.278881,2026-09-08T09:09:26.332035,2026-09-08T09:11:00.909478,breakfast,app,2,false,
ORD-00328,2026-09-08T09:22:58,2026-09-08T09:24:44.028166,2026-09-08T09:43:12.291809,2026-09-08T09:45:13.870173,breakfast,counter,1,false,kitchen_rework
ORD-00329,2026-09-08T09:32:55,2026-09-08T09:33:51.426110,2026-09-08T09:41:43.836654,2026-09-08T09:42:30.515891,breakfast,counter,3,false,
ORD-00330,2026-09-08T09:41:33,2026-09-08T09:42:33.935620,2026-09-08T09:48:37.659950,2026-09-08T09:49:18.074794,breakfast,counter,1,false,
ORD-00331,2026-09-08T09:31:43,2026-09-08T09:32:32.096394,2026-09-08T09:41:23.179563,2026-09-08T09:41:42.653147,breakfast,app,3,false,
ORD-00332,2026-09-08T09:49:16,2026-09-08T09:49:55.847909,2026-09-08T09:56:43.362002,2026-09-08T09:57:54.999152,breakfast,counter,4,false,
ORD-00333,2026-09-08T08:59:24,2026-09-08T09:00:57.808135,2026-09-08T09:12:23.546286,,breakfast,counter,4,true,
ORD-00334,2026-09-08T09:25:28,2026-09-08T09:25:57.717293,2026-09-08T09:35:43.579381,2026-09-08T09:37:22.224419,breakfast,counter,4,false,
